nama_prodi,name_university,type,rataan,min_val,max_val
SASTRA ARAB,UNIVERSITAS PADJADJARAN,humanities,590.0745714285713,558.515,671.4799999999999
ILMU KOMUNIKASI,UNIVERSITAS PADJADJARAN,humanities,657.4056666666668,629.24,727.93
ILMU PERPUSTAKAAN,UNIVERSITAS PADJADJARAN,humanities,608.8129166666665,583.295,648.435
SOSIOLOGI,UNIVERSITAS PADJADJARAN,humanities,627.2083333333334,606.6099999999999,718.8999999999999
ILMU POLITIK,UNIVERSITAS PADJADJARAN,humanities,633.8298333333332,612.095,691.9099999999999
HUBUNGAN MASYARAKAT,UNIVERSITAS PADJADJARAN,humanities,643.055,620.275,681.74
EKONOMI ISLAM,UNIVERSITAS PADJADJARAN,humanities,637.1426250000001,611.73,671.4799999999999
MANAJEMEN KOMUNIKASI,UNIVERSITAS PADJADJARAN,humanities,653.0557499999999,633.7349999999999,705.56
JURNALISTIK,UNIVERSITAS PADJADJARAN,humanities,630.713,610.215,689.925
TELEVISI DAN FILM,UNIVERSITAS PADJADJARAN,humanities,631.8615,613.82,683.73
BISNIS DIGITAL,UNIVERSITAS PADJADJARAN,humanities,663.2171428571429,633.68,742.4499999999999
ADMINISTRASI BISNIS PSDKU PANGANDARAN,UNIVERSITAS PADJADJARAN,humanities,587.1998333333333,564.8349999999999,653.4
ILMU KOMUNIKASI PSDKU PANGANDARAN,UNIVERSITAS PADJADJARAN,humanities,587.2491666666665,553.16,641.31
PENDIDIKAN MATEMATIKA,UNIVERSITAS PENDIDIKAN INDONESIA,science,614.9384146341462,587.925,698.3499999999999
PENDIDIKAN FISIKA,UNIVERSITAS PENDIDIKAN INDONESIA,science,593.6512195121951,564.875,671.8499999999999
PENDIDIKAN BIOLOGI,UNIVERSITAS PENDIDIKAN INDONESIA,science,602.5274390243902,579.425,668.25
PENDIDIKAN KIMIA,UNIVERSITAS PENDIDIKAN INDONESIA,science,607.9682926829269,585.525,664.8249999999999
PENDIDIKAN ILMU KOMPUTER,UNIVERSITAS PENDIDIKAN INDONESIA,science,579.2841463414635,553.025,650.3249999999999
MATEMATIKA,UNIVERSITAS PENDIDIKAN INDONESIA,science,609.4597560975609,588.75,665.375
FISIKA,UNIVERSITAS PENDIDIKAN INDONESIA,science,601.6297619047618,583.575,634.925
BIOLOGI,UNIVERSITAS PENDIDIKAN INDONESIA,science,616.7095238095238,590.15,660.15
KIMIA,UNIVERSITAS PENDIDIKAN INDONESIA,science,607.1652777777776,588.4749999999999,661.7249999999999
ILMU KOMPUTER,UNIVERSITAS PENDIDIKAN INDONESIA,science,617.0993902439023,590.55,668.25
PENDIDIKAN TEKNIK ARSITEKTUR,UNIVERSITAS PENDIDIKAN INDONESIA,science,599.1407407407407,574.875,654.675
PENDIDIKAN TEKNIK BANGUNAN,UNIVERSITAS PENDIDIKAN INDONESIA,science,572.7462962962962,547.875,605.9
PENDIDIKAN TEKNIK ELEKTRO,UNIVERSITAS PENDIDIKAN INDONESIA,science,561.1385,536.025,599.8
PENDIDIKAN TEKNIK MESIN,UNIVERSITAS PENDIDIKAN INDONESIA,science,546.4884146341464,516.45,599.8
ILMU KEOLAHRAGAAN,UNIVERSITAS PENDIDIKAN INDONESIA,science,528.4093220338983,487.82499999999993,626.5999999999999
TEKNIK ELEKTRO,UNIVERSITAS PENDIDIKAN INDONESIA,science,589.5584999999999,570.4749999999999,649.5
PENDIDIKAN TEKNOLOGI AGRO INDUSTRI ,UNIVERSITAS PENDIDIKAN INDONESIA,science,584.7750000000001,557.675,628.3
TEKNIK SIPIL,UNIVERSITAS PENDIDIKAN INDONESIA,science,607.3314814814813,587.0999999999999,659.8
PENDIDIKAN ILMU PENGETAHUAN ALAM,UNIVERSITAS PENDIDIKAN INDONESIA,science,603.2390624999999,574.5749999999999,682.525
ARSITEKTUR,UNIVERSITAS PENDIDIKAN INDONESIA,science,623.6435185185185,608.0999999999999,661.175
PENDIDIKAN KELAUTAN DAN PERIKANAN KAMPUS SERANG,UNIVERSITAS PENDIDIKAN INDONESIA,science,546.0922222222223,517.15,644.5999999999999
PENDIDIKAN MULTIMEDIA KAMPUS CIBIRU,UNIVERSITAS PENDIDIKAN INDONESIA,science,564.4827777777778,534.8499999999999,687.0749999999999
PENDIDIKAN SISTEM DAN TEKNOLOGI INFORMASI KAMPUS PURWAKARTA,UNIVERSITAS PENDIDIKAN INDONESIA,science,542.7872222222222,523.05,576.4
ADMINISTRASI PENDIDIKAN,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,578.0988888888888,553.69,636.7
BIMBINGAN DAN KONSELING,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,585.6985365853658,556.7049999999999,651.03
PENDIDIKAN MASYARAKAT,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,571.8963414634145,549.53,630.42
PENDIDIKAN KHUSUS,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,567.3943902439024,535.475,609.2349999999999
TEKNOLOGI PENDIDIKAN,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,581.9091666666666,551.12,629.4449999999999
PSIKOLOGI,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,628.5148837209302,600.05,706.0899999999999
PKN,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,566.9682222222223,544.6099999999999,609.1949999999999
PENDIDIKAN SEJARAH,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,585.3779999999999,556.405,664.77
PENDIDIKAN GEOGRAFI,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,576.693888888889,549.0799999999999,630.1299999999999
ILMU PENDIDIKAN AGAMA ISLAM,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,555.3773333333334,524.9599999999999,608.3349999999999
MANAJEMEN RESORT DAN LEISURE,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,598.1239999999999,576.32,656.79
MANAJEMEN PEMASARAN PARIWISATA,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,587.6096666666666,569.475,655.8399999999999
MANAJEMEN INDUSTRI KATERING,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,573.7132222222223,543.265,658.7149999999999
PENDIDIKAN BHS.DAN SASTRA INDONESIA,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,566.3162295081968,537.73,628.44
PENDIDIKAN BAHASA SUNDA,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,534.3399152542372,500.80499999999995,614.0
PENDIDIKAN BAHASA INGGRIS,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,600.3475,572.53,647.55
PENDIDIKAN BAHASA ARAB,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,541.4967073170732,518.41,605.115
PENDIDIKAN BAHASA JEPANG,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,574.0131730769231,549.88,628.655
PENDIDIKAN BAHASA JERMAN,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,576.9916666666666,552.405,621.3199999999999
PENDIDIKAN BAHASA PERANCIS,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,577.6227777777777,548.155,657.06
PENDIDIKAN SENI RUPA DAN KERAJINAN,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,533.3707407407406,489.01,638.78
PENDIDIKAN SENI TARI,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,499.39616666666666,447.645,570.865
PENDIDIKAN SENI MUSIK,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,530.184074074074,483.17499999999995,597.6349999999999
BAHASA DAN SASTRA INGGRIS,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,609.5926388888888,582.47,638.8299999999999
BAHASA DAN SASTRA INDONESIA,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,572.4146341463414,540.465,662.9449999999999
PENDIDIKAN KESEJAHTERAAN KELUARGA,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,551.6725925925925,527.34,586.5849999999999
PENDIDIKAN TATA BOGA,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,581.2098148148148,549.4099999999999,642.15
PENDIDIKAN TATA BUSANA,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,566.7318518518518,545.315,603.72
PENDIDIKAN KEPELATIHAN OLAHRAGA,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,518.992966101695,470.92999999999995,630.1299999999999
PEND. JASMANI KESEHATAN & REKREASI (PJKR),UNIVERSITAS PENDIDIKAN INDONESIA,humanities,510.21480519480514,463.505,580.54
PENDIDIKAN AKUNTANSI,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,583.9421111111112,558.1999999999999,646.305
PENDIDIKAN BISNIS,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,579.0655555555555,550.63,677.8299999999999
PENDIDIKAN MANAJEMEN PERKANTORAN,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,572.7428888888888,547.225,658.7149999999999
PENDIDIKAN EKONOMI,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,583.3692222222222,554.045,669.935
MANAJEMEN,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,621.168111111111,598.795,689.7549999999999
AKUNTANSI,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,612.9337777777777,589.09,649.01
PERPUSTAKAAN DAN INFORMASI,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,586.1057317073171,560.3299999999999,638.79
PENDIDIKAN IPS,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,565.1821111111111,538.47,633.99
PENDIDIKAN SOSIOLOGI,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,578.3817777777778,549.995,622.0799999999999
PGSD PEND. JASMANI KAMPUS BUMI SILIWANGI,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,490.63464285714286,393.45000000000005,576.9799999999999
PGSD KAMPUS CIBIRU,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,538.1645726495727,504.38499999999993,630.935
PGPAUD KAMPUS CIBIRU,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,503.60655555555553,433.47,593.39
PGSD KAMPUS SUMEDANG,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,511.0167647058822,455.43499999999995,594.465
PGSD PENDIDIKAN JASMANI KAMPUS SUMEDANG,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,469.3481818181818,406.59999999999997,521.765
PGSD KAMPUS PURWAKARTA,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,520.2946296296296,482.35,594.59
PGSD KAMPUS TASIKMALAYA,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,512.0102450980391,456.4749999999999,601.655
PGSD KAMPUS SERANG,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,507.22238372093005,412.47499999999997,636.8599999999999
PGSD KAMPUS BUMI SILIWANGI,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,557.2759722222222,524.41,630.935
PGPAUD KAMPUS BUMI SILIWANGI,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,525.2175609756097,477.35499999999996,610.145
ILMU KOMUNIKASI,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,617.4331707317073,595.39,658.1049999999999
PGPAUD KAMPUS SERANG,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,495.31983870967747,420.62,550.23
ILMU EKONOMI DAN KEUANGAN ISLAM,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,597.5674390243902,573.87,638.7249999999999
PGPAUD KAMPUS TASIKMALAYA,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,495.13477272727266,433.275,571.925
PGPAUD KAMPUS PURWAKARTA,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,485.4968421052631,424.83500000000004,569.665
PENDIDIKAN BAHASA KOREA,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,598.3855555555555,573.6099999999999,665.5049999999999
KEWIRAUSAHAAN KAMPUS TASIKMALAYA,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,553.0783606557377,516.4449999999999,617.555
SAINS INFORMASI GEOGRAFI,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,602.1512222222221,570.81,689.375
DESAIN KOMUNIKASI VISUAL,UNIVERSITAS PENDIDIKAN INDONESIA,humanities,597.1360000000001,568.4549999999999,654.9
TARI,ISBI BANDUNG,humanities,494.25952380952384,356.0,569.8849999999999
KARAWITAN,ISBI BANDUNG,humanities,489.77066666666656,357.55499999999995,606.4
TEATER,ISBI BANDUNG,humanities,505.28462499999995,427.125,606.4
SENI MURNI,ISBI BANDUNG,humanities,541.915,513.005,590.95
ANTROPOLOGI BUDAYA,ISBI BANDUNG,humanities,547.059125,517.64,589.23
MATEMATIKA,UNIVERSITAS ISLAM NEGERI SUNAN GUNUNG DJATI,science,576.1421875,556.05,612.425
BIOLOGI,UNIVERSITAS ISLAM NEGERI SUNAN GUNUNG DJATI,science,569.2429687499999,546.175,613.3
FISIKA,UNIVERSITAS ISLAM NEGERI SUNAN GUNUNG DJATI,science,568.53125,544.5999999999999,597.9
KIMIA,UNIVERSITAS ISLAM NEGERI SUNAN GUNUNG DJATI,science,586.325,564.85,626.375
TEKNIK INFORMATIKA,UNIVERSITAS ISLAM NEGERI SUNAN GUNUNG DJATI,science,585.1291666666666,564.425,650.3249999999999
TEKNIK ELEKTRO,UNIVERSITAS ISLAM NEGERI SUNAN GUNUNG DJATI,science,567.90234375,548.175,593.8
AGROTEKNOLOGI,UNIVERSITAS ISLAM NEGERI SUNAN GUNUNG DJATI,science,574.21953125,559.15,643.05
SOSIOLOGI,UNIVERSITAS ISLAM NEGERI SUNAN GUNUNG DJATI,humanities,556.0123148148147,524.7549999999999,634.5
ILMU HUKUM,UNIVERSITAS ISLAM NEGERI SUNAN GUNUNG DJATI,humanities,567.4112037037037,534.6949999999999,663.275
MANAJEMEN,UNIVERSITAS ISLAM NEGERI SUNAN GUNUNG DJATI,humanities,574.0935416666666,542.37,639.0999999999999
ADMINISTRASI PUBLIK,UNIVERSITAS ISLAM NEGERI SUNAN GUNUNG DJATI,humanities,568.902611111111,534.8399999999999,650.79
ILMU KOM. KONST. HUMAS,UNIVERSITAS ISLAM NEGERI SUNAN GUNUNG DJATI,humanities,570.8695833333334,542.535,653.74
ILMU KOM. KONST. JURNALISTIK,UNIVERSITAS ISLAM NEGERI SUNAN GUNUNG DJATI,humanities,556.9489062499999,535.55,601.515
BAHASA DAN SASTRA  INGGRIS,UNIVERSITAS ISLAM NEGERI SUNAN GUNUNG DJATI,humanities,560.9228125,528.7099999999999,625.85
PSIKOLOGI,UNIVERSITAS ISLAM NEGERI SUNAN GUNUNG DJATI,humanities,579.9177083333333,548.5649999999999,706.0899999999999
ILMU POLITIK,UNIVERSITAS ISLAM NEGERI SUNAN GUNUNG DJATI,humanities,552.26125,526.165,594.905
AGRIBISNIS,INSTITUT PERTANIAN BOGOR,science,625.6504545454545,602.4,681.15
AGRONOMI DAN HORTIKULTURA,INSTITUT PERTANIAN BOGOR,science,610.2294871794871,575.25,679.675
ARSITEKTUR LANSEKAP,INSTITUT PERTANIAN BOGOR,science,638.9914285714286,611.925,694.625
BIOKIMIA,INSTITUT PERTANIAN BOGOR,science,642.0181249999999,618.35,716.5999999999999
BIOLOGI,INSTITUT PERTANIAN BOGOR,science,621.4523809523808,599.075,680.925
EKONOMI SUMBERDAYA DAN LINGKUNGAN,INSTITUT PERTANIAN BOGOR,science,617.1287500000001,595.0,674.675
ILMU DAN TEKNOLOGI KELAUTAN,INSTITUT PERTANIAN BOGOR,science,624.2353658536584,601.125,711.425
ILMU KOMPUTER,INSTITUT PERTANIAN BOGOR,science,662.2698979591836,637.175,697.525
KEDOKTERAN HEWAN,INSTITUT PERTANIAN BOGOR,science,623.3872093023256,593.65,693.2249999999999
KIMIA,INSTITUT PERTANIAN BOGOR,science,645.4445121951218,620.3,719.05
KOMUNIKASI DAN PENGEMBANGAN MASYARAKAT,INSTITUT PERTANIAN BOGOR,science,620.0462264150943,595.6,668.325
KONSERVASI SUMBERDAYAHUTAN& EKOWISATA,INSTITUT PERTANIAN BOGOR,science,607.9366666666667,583.525,698.3
MANAJEMEN HUTAN,INSTITUT PERTANIAN BOGOR,science,604.4668604651163,579.075,650.425
STATISTIKA,INSTITUT PERTANIAN BOGOR,science,654.3128378378377,623.85,721.25
TEKNIK PERTANIAN DAN BIOSISTEM,INSTITUT PERTANIAN BOGOR,science,619.1134999999999,592.775,690.925
TEKNOLOGI HASIL HUTAN,INSTITUT PERTANIAN BOGOR,science,604.33,577.15,660.2
TEKNOLOGI INDUSTRI PERTANIAN,INSTITUT PERTANIAN BOGOR,science,635.815476190476,607.4749999999999,690.925
TEKNOLOGI PANGAN,INSTITUT PERTANIAN BOGOR,science,660.1153846153848,639.4,724.9
NUTRISI DAN TEKNOLOGI PAKAN,INSTITUT PERTANIAN BOGOR,science,606.969,579.775,693.8499999999999
TEKNOLOGI PRODUKSI TERNAK,INSTITUT PERTANIAN BOGOR,science,592.9712499999999,557.65,655.125
TEKNIK SIPIL DAN LINGKUNGAN,INSTITUT PERTANIAN BOGOR,science,644.9518292682926,623.85,699.0
TEKNOLOGI & MANAJEMEN PERIKANAN BUDIDAYA,INSTITUT PERTANIAN BOGOR,science,600.884,569.5,685.0749999999999
EKONOMI PEMBANGUNAN,INSTITUT PERTANIAN BOGOR,science,631.422972972973,602.4749999999999,697.775
MANAJEMEN,INSTITUT PERTANIAN BOGOR,science,644.2787735849056,616.775,742.4
ILMU GIZI,INSTITUT PERTANIAN BOGOR,science,645.406081081081,630.5999999999999,671.05
EKONOMI SYARIAH,INSTITUT PERTANIAN BOGOR,science,613.9157142857142,591.7249999999999,669.0
MANAJEMEN SUMBERDAYA LAHAN,INSTITUT PERTANIAN BOGOR,science,616.7864285714285,590.65,659.475
PROTEKSI TANAMAN,INSTITUT PERTANIAN BOGOR,science,595.22875,573.55,654.05
MANAJEMEN SUMBERDAYA PERAIRAN,INSTITUT PERTANIAN BOGOR,science,593.0833333333333,575.0,643.9749999999999
TEKNOLOGI HASIL PERAIRAN,INSTITUT PERTANIAN BOGOR,science,599.5692307692308,572.9,649.5999999999999
TEKNOLOGI & MANAJEMEN PERIKANAN TANGKAP,INSTITUT PERTANIAN BOGOR,science,604.228947368421,576.575,655.125
SILVIKULTUR,INSTITUT PERTANIAN BOGOR,science,589.9156249999999,570.65,649.15
METEOROLOGI TERAPAN,INSTITUT PERTANIAN BOGOR,science,624.2699999999999,596.65,739.4
MATEMATIKA,INSTITUT PERTANIAN BOGOR,science,653.5161290322582,616.375,687.8
FISIKA,INSTITUT PERTANIAN BOGOR,science,621.2464285714286,593.275,684.4
ILMU KELUARGA DAN KONSUMEN,INSTITUT PERTANIAN BOGOR,science,605.2486486486487,582.725,670.5749999999999
BISNIS,INSTITUT PERTANIAN BOGOR,science,635.5274390243901,613.675,719.8
TEKNOLOGI HASIL TERNAK,INSTITUT PERTANIAN BOGOR,science,588.1133928571429,560.5,648.65
AKTUARIA,INSTITUT PERTANIAN BOGOR,science,667.4083333333333,643.125,720.6999999999999
PENDIDIKAN MATEMATIKA,UNIVERSITAS SILIWANGI,science,552.888988095238,520.475,632.275
PENDIDIKAN BIOLOGI,UNIVERSITAS SILIWANGI,science,538.7496527777778,506.54999999999995,679.65
AGROTEKNOLOGI ,UNIVERSITAS SILIWANGI,science,543.5069444444445,523.35,606.1
AGRIBISNIS ,UNIVERSITAS SILIWANGI,science,548.5567708333333,522.8,610.7
TEKNIK SIPIL ,UNIVERSITAS SILIWANGI,science,566.0380208333333,541.75,619.9499999999999
TEKNIK ELEKTRO ,UNIVERSITAS SILIWANGI,science,544.4364583333332,516.25,632.25
TEKNIK INFORMATIKA,UNIVERSITAS SILIWANGI,science,566.2140625,538.2,666.65
KESEHATAN MASYARAKAT,UNIVERSITAS SILIWANGI,science,577.298263888889,550.125,679.65
PENDIDIKAN FISIKA,UNIVERSITAS SILIWANGI,science,534.4851851851852,508.59999999999997,621.525
GIZI,UNIVERSITAS SILIWANGI,science,576.8072916666666,552.75,639.4
PENDIDIKAN LUAR SEKOLAH,UNIVERSITAS SILIWANGI,humanities,500.4890972222222,397.95000000000005,596.68
PENDIDIKAN EKONOMI,UNIVERSITAS SILIWANGI,humanities,528.2247222222221,491.695,657.355
PENDIDIKAN GEOGRAFI,UNIVERSITAS SILIWANGI,humanities,533.8731944444444,490.25,676.555
PENDIDIKAN SEJARAH,UNIVERSITAS SILIWANGI,humanities,538.0248958333333,499.29499999999996,603.685
"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI ",UNIVERSITAS SILIWANGI,humanities,483.2323170731707,393.37999999999994,574.105
EKONOMI PEMBANGUNAN,UNIVERSITAS SILIWANGI,humanities,535.3828645833333,506.04999999999995,645.5799999999999
MANAJEMEN,UNIVERSITAS SILIWANGI,humanities,561.5813541666665,529.6949999999999,655.02
AKUNTANSI,UNIVERSITAS SILIWANGI,humanities,558.264236111111,527.365,628.29
EKONOMI SYARIAH,UNIVERSITAS SILIWANGI,humanities,541.7992361111111,509.29999999999995,658.2149999999999
ILMU POLITIK,UNIVERSITAS SILIWANGI,humanities,555.0292708333333,525.0749999999999,621.8249999999999
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,UNIVERSITAS SILIWANGI,humanities,521.0859027777777,485.7049999999999,594.125
PENDIDIKAN BAHASA INGGRIS ,UNIVERSITAS SILIWANGI,humanities,515.7709444444445,448.2049999999999,587.44
BIOLOGI,UNIVERSITAS JENDERAL SOEDIRMAN,science,598.137,573.25,666.625
KIMIA,UNIVERSITAS JENDERAL SOEDIRMAN,science,616.12375,586.0749999999999,703.6499999999999
MATEMATIKA,UNIVERSITAS JENDERAL SOEDIRMAN,science,600.019375,575.5,705.75
FISIKA,UNIVERSITAS JENDERAL SOEDIRMAN,science,583.990625,556.675,659.3249999999999
MANAJEMEN SUMBERDAYA PERAIRAN,UNIVERSITAS JENDERAL SOEDIRMAN,science,579.7591666666667,554.0749999999999,653.8249999999999
BUDIDAYA PERAIRAN,UNIVERSITAS JENDERAL SOEDIRMAN,science,577.515,552.775,628.775
TEKNIK PERTANIAN,UNIVERSITAS JENDERAL SOEDIRMAN,science,576.7049999999999,550.925,629.3249999999999
TEKNIK ELEKTRO,UNIVERSITAS JENDERAL SOEDIRMAN,science,601.2854999999998,575.875,644.3249999999999
TEKNIK SIPIL,UNIVERSITAS JENDERAL SOEDIRMAN,science,621.0279999999999,599.65,683.425
PENDIDIKAN DOKTER,UNIVERSITAS JENDERAL SOEDIRMAN,science,695.70375,674.525,732.6999999999999
KESEHATAN MASYARAKAT,UNIVERSITAS JENDERAL SOEDIRMAN,science,616.5633333333334,588.7,707.6999999999999
KEPERAWATAN,UNIVERSITAS JENDERAL SOEDIRMAN,science,607.53,582.15,665.525
FARMASI,UNIVERSITAS JENDERAL SOEDIRMAN,science,641.0229999999999,617.2249999999999,732.7499999999999
TEKNIK GEOLOGI,UNIVERSITAS JENDERAL SOEDIRMAN,science,612.3399999999999,591.55,660.925
ILMU KELAUTAN,UNIVERSITAS JENDERAL SOEDIRMAN,science,589.8708333333332,568.05,620.175
AGROTEKNOLOGI,UNIVERSITAS JENDERAL SOEDIRMAN,science,588.3102272727272,563.0749999999999,656.0
AGRIBISNIS,UNIVERSITAS JENDERAL SOEDIRMAN,science,592.8700000000001,566.3499999999999,666.9
ILMU DAN TEKNOLOGI PANGAN,UNIVERSITAS JENDERAL SOEDIRMAN,science,620.433,595.8,684.3
PETERNAKAN,UNIVERSITAS JENDERAL SOEDIRMAN,science,567.2336363636364,539.5,644.05
TEKNIK INFORMATIKA,UNIVERSITAS JENDERAL SOEDIRMAN,science,639.08984375,595.775,842.0749999999999
PENDIDIKAN DOKTER GIGI,UNIVERSITAS JENDERAL SOEDIRMAN,science,667.9010000000001,640.4,742.4
ILMU GIZI,UNIVERSITAS JENDERAL SOEDIRMAN,science,632.889375,613.55,666.625
PENDIDIKAN JASMANI KESEHATAN DAN REKREASI,UNIVERSITAS JENDERAL SOEDIRMAN,science,515.7792857142857,482.775,570.45
TEKNIK INDUSTRI,UNIVERSITAS JENDERAL SOEDIRMAN,science,607.7340909090909,584.625,650.7249999999999
ILMU HUKUM,UNIVERSITAS JENDERAL SOEDIRMAN,humanities,606.6247428571429,581.5799999999999,657.03
SOSIOLOGI,UNIVERSITAS JENDERAL SOEDIRMAN,humanities,603.2766666666666,582.9549999999999,677.7099999999999
ADMINISTRASI NEGARA,UNIVERSITAS JENDERAL SOEDIRMAN,humanities,613.3193333333331,593.27,665.055
MANAJEMEN,UNIVERSITAS JENDERAL SOEDIRMAN,humanities,618.7671666666666,596.025,678.8499999999999
EKONOMI PEMBANGUNAN,UNIVERSITAS JENDERAL SOEDIRMAN,humanities,610.8875,586.345,672.4499999999999
AKUNTANSI,UNIVERSITAS JENDERAL SOEDIRMAN,humanities,627.4549999999999,594.765,708.56
ILMU KOMUNIKASI,UNIVERSITAS JENDERAL SOEDIRMAN,humanities,626.010125,603.2099999999999,697.53
ILMU POLITIK,UNIVERSITAS JENDERAL SOEDIRMAN,humanities,608.49325,584.22,656.03
BAHASA DAN SASTRA INDONESIA,UNIVERSITAS JENDERAL SOEDIRMAN,humanities,578.8693333333333,557.515,632.1
BAHASA DAN SASTRA INGGRIS,UNIVERSITAS JENDERAL SOEDIRMAN,humanities,602.5578333333334,583.29,652.895
HUBUNGAN INTERNASIONAL,UNIVERSITAS JENDERAL SOEDIRMAN,humanities,623.8021249999999,596.0799999999999,705.145
BAHASA JEPANG,UNIVERSITAS JENDERAL SOEDIRMAN,humanities,581.1986666666667,559.14,644.935
PENDIDIKAN EKONOMI,UNIVERSITAS JENDERAL SOEDIRMAN,humanities,584.0336,563.015,649.135
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,UNIVERSITAS JENDERAL SOEDIRMAN,humanities,579.81,557.9549999999999,629.555
PENDIDIKAN BAHASA INGGRIS,UNIVERSITAS JENDERAL SOEDIRMAN,humanities,583.6404999999999,557.9549999999999,623.215
AGROTEKNOLOGI,UNIVERSITAS TIDAR,science,570.9380208333333,547.5,619.4749999999999
TEKNIK SIPIL,UNIVERSITAS TIDAR,science,578.0671874999999,561.75,621.025
TEKNIK MESIN,UNIVERSITAS TIDAR,science,568.5749999999999,544.3,632.3249999999999
TEKNIK ELEKTRO,UNIVERSITAS TIDAR,science,565.2807291666667,536.625,619.525
PETERNAKAN,UNIVERSITAS TIDAR,science,538.9317708333333,511.72499999999997,598.6999999999999
PENDIDIKAN ILMU PENGETAHUAN ALAM,UNIVERSITAS TIDAR,science,548.1739583333333,523.275,613.4749999999999
PENDIDIKAN BIOLOGI,UNIVERSITAS TIDAR,science,545.3880208333334,522.45,616.875
PENDIDIKAN MATEMATIKA,UNIVERSITAS TIDAR,science,551.0885416666666,525.9749999999999,645.025
AKUAKULTUR,UNIVERSITAS TIDAR,science,555.6786458333332,529.3,623.425
EKONOMI PEMBANGUNAN,UNIVERSITAS TIDAR,humanities,575.4751666666667,541.3299999999999,650.7249999999999
ILMU ADMINISTRASI NEGARA,UNIVERSITAS TIDAR,humanities,576.9796296296296,550.82,643.6299999999999
PENDIDIKAN BAHASA INGGRIS,UNIVERSITAS TIDAR,humanities,555.9907407407406,519.665,670.0099999999999
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,UNIVERSITAS TIDAR,humanities,548.6325925925926,517.31,611.315
HUKUM,UNIVERSITAS TIDAR,humanities,567.834074074074,543.76,635.3499999999999
MANAJEMEN,UNIVERSITAS TIDAR,humanities,571.0228333333336,538.6049999999999,643.6299999999999
ILMU KOMUNIKASI,UNIVERSITAS TIDAR,humanities,571.2921296296297,547.325,633.8499999999999
